x-axis,1,2
second,Volt,Volt
+807.813E-06,+2.771783922E+00,+588.018242E-03
+809.375E-06,+2.770175882E+00,+588.018242E-03
+810.938E-06,+2.768567842E+00,+588.018242E-03
+812.500E-06,+2.766959801E+00,+588.018242E-03
+814.063E-06,+2.765753771E+00,+588.018242E-03
+815.625E-06,+2.764547741E+00,+588.018242E-03
+817.188E-06,+2.763341711E+00,+588.018242E-03
+818.750E-06,+2.762135681E+00,+588.018242E-03
+820.313E-06,+2.760929651E+00,+588.018242E-03
+821.875E-06,+2.759723621E+00,+588.018242E-03
+823.438E-06,+2.758517591E+00,+588.018242E-03
+825.000E-06,+2.757311560E+00,+588.018242E-03
+826.563E-06,+2.756105530E+00,+588.018242E-03
+828.125E-06,+2.754899500E+00,+588.018242E-03
+829.688E-06,+2.754095480E+00,+588.018242E-03
+831.250E-06,+2.753291460E+00,+588.018242E-03
+832.813E-06,+2.752487440E+00,+588.018242E-03
+834.375E-06,+2.751683420E+00,+588.018242E-03
+835.938E-06,+2.750879400E+00,+588.018242E-03
+837.500E-06,+2.750075380E+00,+588.018242E-03
+839.063E-06,+2.749271359E+00,+588.018242E-03
+840.625E-06,+2.748467339E+00,+588.018242E-03
+842.188E-06,+2.747663319E+00,+588.018242E-03
+843.750E-06,+2.746859299E+00,+588.018242E-03
+845.313E-06,+2.745251259E+00,+588.018242E-03
+846.875E-06,+2.743643219E+00,+588.018242E-03
+848.438E-06,+2.742035179E+00,+588.018242E-03
+850.000E-06,+2.740427138E+00,+588.018242E-03
+851.563E-06,+2.738819098E+00,+588.018242E-03
+853.125E-06,+2.737211058E+00,+588.018242E-03
+854.688E-06,+2.735603018E+00,+588.018242E-03
+856.250E-06,+2.733994978E+00,+588.018242E-03
+857.813E-06,+2.732386938E+00,+588.018242E-03
+859.375E-06,+2.730778897E+00,+588.018242E-03
+860.938E-06,+2.729572867E+00,+588.018242E-03
+862.500E-06,+2.728366837E+00,+588.018242E-03
+864.063E-06,+2.727160807E+00,+588.018242E-03
+865.625E-06,+2.725954777E+00,+588.018242E-03
+867.188E-06,+2.724748747E+00,+588.018242E-03
+868.750E-06,+2.723542717E+00,+588.018242E-03
+870.313E-06,+2.722336686E+00,+588.018242E-03
+871.875E-06,+2.721130656E+00,+588.018242E-03
+873.438E-06,+2.719924626E+00,+588.018242E-03
+875.000E-06,+2.718718596E+00,+588.018242E-03
+876.563E-06,+2.717512566E+00,+588.018242E-03
+878.125E-06,+2.716306536E+00,+588.018242E-03
+879.688E-06,+2.715100506E+00,+588.018242E-03
+881.250E-06,+2.713894475E+00,+588.018242E-03
+882.813E-06,+2.712688445E+00,+588.018242E-03
+884.375E-06,+2.711482415E+00,+588.018242E-03
+885.938E-06,+2.710276385E+00,+588.018242E-03
+887.500E-06,+2.709070355E+00,+588.018242E-03
+889.063E-06,+2.707864325E+00,+588.018242E-03
+890.625E-06,+2.706658295E+00,+588.018242E-03
+892.188E-06,+2.705452264E+00,+588.018242E-03
+893.750E-06,+2.704246234E+00,+588.018242E-03
+895.313E-06,+2.703040204E+00,+588.018242E-03
+896.875E-06,+2.701834174E+00,+588.018242E-03
+898.438E-06,+2.700628144E+00,+588.018242E-03
+900.000E-06,+2.699422114E+00,+588.018242E-03
+901.563E-06,+2.698216084E+00,+588.018242E-03
+903.125E-06,+2.697010053E+00,+588.018242E-03
+904.688E-06,+2.695804023E+00,+588.018242E-03
+906.250E-06,+2.694597993E+00,+588.018242E-03
+907.813E-06,+2.693391963E+00,+588.018242E-03
+909.375E-06,+2.692185933E+00,+588.018242E-03
+910.938E-06,+2.690979903E+00,+588.018242E-03
+912.500E-06,+2.689773873E+00,+588.018242E-03
+914.063E-06,+2.688567843E+00,+588.018242E-03
+915.625E-06,+2.687361812E+00,+588.018242E-03
+917.188E-06,+2.686155782E+00,+588.018242E-03
+918.750E-06,+2.684949752E+00,+588.018242E-03
+920.313E-06,+2.683743722E+00,+588.018242E-03
+921.875E-06,+2.682537692E+00,+588.018242E-03
+923.438E-06,+2.681331662E+00,+588.018242E-03
+925.000E-06,+2.680125632E+00,+588.018242E-03
+926.563E-06,+2.678919601E+00,+588.018242E-03
+928.125E-06,+2.677713571E+00,+588.018242E-03
+929.688E-06,+2.676507541E+00,+588.018242E-03
+931.250E-06,+2.675301511E+00,+588.018242E-03
+932.813E-06,+2.674095481E+00,+588.018242E-03
+934.375E-06,+2.672889451E+00,+588.018242E-03
+935.938E-06,+2.671683421E+00,+588.018242E-03
+937.500E-06,+2.670477390E+00,+588.018242E-03
+939.063E-06,+2.669271360E+00,+588.018242E-03
+940.625E-06,+2.668065330E+00,+588.018242E-03
+942.188E-06,+2.666859300E+00,+588.018242E-03
+943.750E-06,+2.665653270E+00,+588.018242E-03
+945.313E-06,+2.664447240E+00,+588.018242E-03
+946.875E-06,+2.663241210E+00,+588.018242E-03
+948.438E-06,+2.662035179E+00,+588.018242E-03
+950.000E-06,+2.660829149E+00,+588.018242E-03
+951.563E-06,+2.659623119E+00,+588.018242E-03
+953.125E-06,+2.658417089E+00,+588.018242E-03
+954.688E-06,+2.657211059E+00,+588.018242E-03
+956.250E-06,+2.656005029E+00,+588.018242E-03
+957.813E-06,+2.654798999E+00,+588.018242E-03
+959.375E-06,+2.653592969E+00,+588.018242E-03
+960.938E-06,+2.652386938E+00,+588.018242E-03
+962.500E-06,+2.651180908E+00,+588.018242E-03
+964.063E-06,+2.649974878E+00,+588.018242E-03
+965.625E-06,+2.648768848E+00,+588.018242E-03
+967.188E-06,+2.647562818E+00,+588.018242E-03
+968.750E-06,+2.646356788E+00,+588.018242E-03
+970.313E-06,+2.644748748E+00,+588.018242E-03
+971.875E-06,+2.643140707E+00,+588.018242E-03
+973.438E-06,+2.641532667E+00,+588.018242E-03
+975.000E-06,+2.639924627E+00,+588.018242E-03
+976.563E-06,+2.638316587E+00,+588.018242E-03
+978.125E-06,+2.636708547E+00,+588.018242E-03
+979.688E-06,+2.635100506E+00,+588.018242E-03
+981.250E-06,+2.633492466E+00,+588.018242E-03
+982.813E-06,+2.631884426E+00,+588.018242E-03
+984.375E-06,+2.630276386E+00,+588.018242E-03
+985.938E-06,+2.629070356E+00,+588.018242E-03
+987.500E-06,+2.627864326E+00,+588.018242E-03
+989.063E-06,+2.626658295E+00,+588.018242E-03
+990.625E-06,+2.625452265E+00,+588.018242E-03
+992.188E-06,+2.624246235E+00,+588.018242E-03
+993.750E-06,+2.623040205E+00,+588.018242E-03
+995.313E-06,+2.621834175E+00,+588.018242E-03
+996.875E-06,+2.620628145E+00,+588.018242E-03
+998.438E-06,+2.619422115E+00,+588.018242E-03
